id,case_id,party_number,victim_role,victim_sex,victim_age,victim_degree_of_injury,victim_seating_position,victim_safety_equipment_1,victim_safety_equipment_2,victim_ejected
4953526,91433698,1,passenger,male,16,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4953527,91433698,2,passenger,female,37,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4953628,91434064,1,driver,female,27,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4953629,91434064,2,driver,female,48,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4953716,91434273,1,driver,female,23,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4953717,91434273,2,driver,female,23,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4953792,91434413,1,driver,female,34,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4953793,91434413,3,passenger,female,16,possible injury,passenger seat 6,not required,lap/shoulder harness used,not ejected
4953868,91434548,1,driver,female,19,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4953898,91434613,2,driver,female,49,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4953929,91434825,2,pedestrian,female,20,possible injury,other occupants,,not required,not ejected
4953942,91434868,2,driver,male,20,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954001,91435000,2,driver,male,43,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954004,91435008,1,driver,male,32,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954050,91435115,1,passenger,female,18,suspected minor injury,passenger seat 3,air bag deployed,unknown,not ejected
4954051,91435115,1,driver,male,18,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954097,91435212,2,driver,male,27,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954144,91435309,1,driver,male,22,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954145,91435311,2,passenger,female,9,possible injury,passenger seat 6,not required,lap/shoulder harness used,not ejected
4954169,91435361,1,driver,male,31,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954170,91435361,2,driver,female,34,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954171,91435361,2,passenger,female,14,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4954236,91435532,1,driver,male,30,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954238,91435538,2,driver,male,56,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954416,91436722,1,driver,female,80,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954417,91436722,2,driver,male,63,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954423,91436742,2,driver,male,52,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954424,91436742,2,passenger,male,54,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4954447,9143678,2,passenger,female,55,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4954448,9143678,2,passenger,female,44,no injury,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
4954449,9143678,2,passenger,female,12,suspected minor injury,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
4954481,91436849,1,driver,male,61,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954485,91436865,2,driver,female,28,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954652,91437124,1,driver,male,23,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954806,91437582,1,driver,male,70,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954807,91437582,1,passenger,male,57,suspected minor injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4954879,91437728,1,driver,male,26,suspected serious injury,driver,not required,"driver, motorcycle helmet used",fully ejected
4954892,91437747,1,driver,male,41,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4954893,91437747,2,driver,male,31,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954894,91437747,2,passenger,female,32,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4954903,91437778,1,driver,male,20,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4954943,91437834,1,passenger,male,40,suspected minor injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4954949,91437842,1,driver,male,43,possible injury,driver,not required,"driver, motorcycle helmet used",not ejected
4954954,91437851,2,bicyclist,male,20,possible injury,driver,,"driver, motorcycle helmet used",partially ejected
4954992,91437912,1,driver,male,19,possible injury,driver,air bag not deployed,lap/shoulder harness not used,not ejected
4954993,91437912,2,driver,male,27,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955024,9143796,1,passenger,male,8,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955025,9143796,2,passenger,female,54,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955033,91437973,1,driver,female,21,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955038,9143798,2,driver,female,57,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4955041,9143799,1,driver,male,22,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955042,9143799,1,passenger,female,23,complaint of pain,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955043,9143799,2,driver,male,20,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4955134,91438169,2,driver,male,60,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955137,91438175,1,driver,female,43,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955138,91438175,2,driver,female,21,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955139,91438175,3,driver,female,22,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955140,91438175,3,passenger,female,23,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955220,91438367,2,driver,female,49,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955221,91438367,2,passenger,female,15,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955261,91438482,1,passenger,female,20,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955262,91438482,1,passenger,male,13,suspected minor injury,passenger seat 4,not required,lap/shoulder harness used,not ejected
4955277,91438503,2,passenger,female,23,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955287,91438525,1,driver,male,54,suspected minor injury,driver,not required,"driver, motorcycle helmet used",fully ejected
4955419,91438796,2,driver,male,31,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955446,9143889,2,driver,female,59,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955503,91439068,1,passenger,female,8,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955510,91439085,2,passenger,female,12,possible injury,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
4955603,91439225,2,driver,male,47,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955614,91439245,1,driver,female,26,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955615,91439245,2,driver,female,36,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955644,91439301,1,driver,male,19,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955705,91439393,1,driver,female,22,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955717,91439417,2,driver,female,20,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955718,91439417,2,passenger,male,22,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955780,91439541,2,driver,male,26,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955781,91439541,2,passenger,female,23,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4955807,91439593,1,passenger,female,68,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955808,91439593,2,driver,female,57,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4955830,91439639,1,driver,female,62,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955831,91439639,1,passenger,female,90,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955832,91439639,2,driver,male,23,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955833,91439639,2,passenger,female,24,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955873,9143972,1,driver,male,22,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4955965,91440048,1,passenger,male,9,suspected minor injury,passenger seat 4,air bag deployed,lap/shoulder harness used,not ejected
4955966,91440048,1,passenger,female,31,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4955988,91440080,2,passenger,male,5,possible injury,passenger seat 5,air bag not deployed,lap/shoulder harness used,not ejected
4956060,91440208,1,driver,female,26,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4956162,91440448,1,passenger,female,23,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4956163,91440448,2,driver,female,46,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4956164,91440448,2,passenger,female,26,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4956165,91440448,2,passenger,female,21,possible injury,passenger seat 5,air bag deployed,lap/shoulder harness used,not ejected
4956166,91440449,2,passenger,female,25,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4956196,91440656,1,driver,male,23,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4956204,91440679,2,driver,female,64,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4956219,91440700,1,driver,male,19,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4956220,91440700,2,driver,male,31,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4956249,91440740,1,driver,male,63,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
